14735,Estimates,EUROPE,,917,SDG subregion,1829,1987,  24 167,  24 237,  24 803,  25 560,  27 061,  27 954,  27 212,  25 669,  20 987,  22 193,  22 037,  21 638,  21 486,  15 202,  14 113,  12 998,  7 995,  3 708,  1 187,   248,   21
14736,Estimates,EUROPE,,917,SDG subregion,1829,1988,  24 047,  24 240,  24 663,  25 455,  26 691,  27 946,  27 470,  25 989,  22 199,  20 925,  22 837,  21 027,  21 690,  16 632,  12 950,  13 308,  8 238,  3 854,  1 242,   277,   22
14737,Estimates,EUROPE,,917,SDG subregion,1829,1989,  23 815,  24 251,  24 536,  25 362,  26 348,  27 863,  27 684,  26 271,  23 397,  19 978,  23 350,  20 623,  21 722,  17 982,  12 229,  13 380,  8 509,  3 981,  1 259,   276,   23
14738,Estimates,EUROPE,,917,SDG subregion,1829,1990,  23 454,  24 231,  24 447,  25 251,  26 072,  27 697,  27 838,  26 589,  24 333,  19 671,  23 330,  20 572,  21 625,  19 000,  12 193,  13 134,  8 810,  4 108,  1 246,   229,   24
14739,Estimates,EUROPE,,917,SDG subregion,1829,1991,  23 083,  24 219,  24 408,  25 111,  25 875,  27 486,  27 957,  26 903,  25 041,  19 923,  22 811,  20 814,  21 274,  19 616,  12 623,  12 462,  9 067,  4 379,  1 414,   259,   25
14740,Estimates,EUROPE,,917,SDG subregion,1829,1992,  22 464,  24 194,  24 421,  24 963,  25 746,  27 207,  28 047,  27 219,  25 542,  20 776,  21 788,  21 469,  20 737,  20 017,  13 615,  11 511,  9 374,  4 582,  1 525,   311,   26
14741,Estimates,EUROPE,,917,SDG subregion,1829,1993,  21 695,  24 129,  24 464,  24 819,  25 652,  26 890,  28 085,  27 519,  25 890,  21 994,  20 576,  22 264,  20 171,  20 227,  14 893,  10 573,  9 635,  4 718,  1 599,   350,   27
14742,Estimates,EUROPE,,917,SDG subregion,1829,1994,  20 916,  23 987,  24 503,  24 702,  25 544,  26 582,  28 041,  27 768,  26 197,  23 184,  19 676,  22 769,  19 809,  20 283,  16 075,  10 043,  9 694,  4 842,  1 623,   351,   28
14743,Estimates,EUROPE,,917,SDG subregion,1829,1995,  20 215,  23 728,  24 520,  24 625,  25 398,  26 311,  27 902,  27 945,  26 528,  24 103,  19 392,  22 743,  19 784,  20 209,  16 958,  10 104,  9 484,  4 971,  1 614,   295,   29
14744,Estimates,EUROPE,,917,SDG subregion,1829,1996,  19 302,  23 343,  24 531,  24 618,  25 273,  26 100,  27 688,  28 065,  26 854,  24 811,  19 653,  22 249,  20 040,  19 896,  17 490,  10 526,  8 985,  5 263,  1 819,   337,   30
14745,Estimates,EUROPE,,917,SDG subregion,1829,1997,  18 719,  22 747,  24 503,  24 624,  25 116,  25 928,  27 373,  28 116,  27 144,  25 287,  20 471,  21 242,  20 664,  19 392,  17 840,  11 368,  8 250,  5 537,  1 934,   406,   32
14746,Estimates,EUROPE,,917,SDG subregion,1829,1998,  18 378,  21 963,  24 429,  24 642,  24 956,  25 790,  27 012,  28 106,  27 399,  25 604,  21 630,  20 054,  21 405,  18 866,  18 042,  12 404,  7 556,  5 697,  1 999,   458,   33
14747,Estimates,EUROPE,,917,SDG subregion,1829,1999,  18 140,  21 098,  24 262,  24 669,  24 837,  25 669,  26 679,  28 037,  27 621,  25 895,  22 771,  19 193,  21 879,  18 562,  18 132,  13 356,  7 220,  5 680,  2 007,   459,   35
14748,Estimates,EUROPE,,917,SDG subregion,1829,2000,  17 918,  20 304,  23 935,  24 697,  24 783,  25 550,  26 420,  27 909,  27 804,  26 237,  23 676,  18 950,  21 878,  18 607,  18 129,  14 096,  7 361,  5 459,  1 996,   387,   37
14749,Estimates,EUROPE,,917,SDG subregion,1829,2001,  17 874,  19 645,  23 422,  24 751,  24 845,  25 466,  26 233,  27 706,  27 916,  26 549,  24 355,  19 187,  21 370,  18 841,  17 826,  14 519,  7 788,  5 221,  2 252,   438,   39
14750,Estimates,EUROPE,,917,SDG subregion,1829,2002,  17 809,  19 104,  22 760,  24 791,  24 952,  25 404,  26 130,  27 453,  28 013,  26 866,  24 851,  19 993,  20 421,  19 453,  17 392,  14 833,  8 477,  4 828,  2 426,   521,   42
14751,Estimates,EUROPE,,917,SDG subregion,1829,2003,  17 746,  18 691,  22 005,  24 759,  25 078,  25 376,  26 087,  27 182,  28 080,  27 175,  25 218,  21 148,  19 324,  20 191,  16 973,  15 056,  9 266,  4 460,  2 500,   584,   44
14752,Estimates,EUROPE,,917,SDG subregion,1829,2004,  17 753,  18 380,  21 249,  24 580,  25 189,  25 393,  26 062,  26 938,  28 091,  27 448,  25 556,  22 292,  18 539,  20 677,  16 774,  15 187,  9 969,  4 305,  2 451,   587,   47
14753,Estimates,EUROPE,,917,SDG subregion,1829,2005,  17 877,  18 113,  20 570,  24 222,  25 259,  25 455,  26 035,  26 752,  28 029,  27 671,  25 926,  23 202,  18 337,  20 704,  16 896,  15 227,  10 511,  4 429,  2 294,   503,   51
14754,Estimates,EUROPE,,917,SDG subregion,1829,2006,  18 139,  17 902,  20 012,  23 792,  25 292,  25 516,  25 968,  26 516,  27 874,  27 823,  26 281,  23 817,  18 640,  20 244,  17 195,  15 062,  10 875,  4 851,  2 299,   579,   54
14755,Estimates,EUROPE,,917,SDG subregion,1829,2007,  18 432,  17 787,  19 511,  23 203,  25 332,  25 596,  25 926,  26 359,  27 604,  27 965,  26 619,  24 283,  19 421,  19 399,  17 807,  14 778,  11 180,  5 344,  2 178,   690,   58
14756,Estimates,EUROPE,,917,SDG subregion,1829,2008,  18 742,  17 773,  19 064,  22 502,  25 337,  25 675,  25 909,  26 283,  27 243,  28 089,  26 913,  24 679,  20 445,  18 463,  18 500,  14 505,  11 444,  5 816,  2 052,   760,   62
14757,Estimates,EUROPE,,917,SDG subregion,1829,2009,  19 021,  17 841,  18 671,  21 783,  25 231,  25 742,  25 927,  26 255,  26 868,  28 148,  27 159,  25 087,  21 409,  17 844,  18 956,  14 427,  11 651,  6 239,  1 973,   744,   67
14758,Estimates,EUROPE,,917,SDG subregion,1829,2010,  19 245,  17 953,  18 345,  21 110,  24 957,  25 797,  25 978,  26 240,  26 558,  28 093,  27 373,  25 524,  22 171,  17 740,  19 021,  14 630,  11 779,  6 577,  2 007,   628,   71
14759,Estimates,EUROPE,,917,SDG subregion,1829,2011,  19 564,  18 152,  18 130,  20 475,  24 471,  25 823,  25 997,  26 215,  26 376,  27 870,  27 550,  25 880,  22 845,  17 961,  18 643,  14 937,  11 680,  6 928,  2 312,   622,   76
14760,Estimates,EUROPE,,917,SDG subregion,1829,2012,  19 692,  18 427,  18 016,  19 905,  23 814,  25 865,  26 025,  26 189,  26 300,  27 530,  27 731,  26 185,  23 425,  18 615,  17 943,  15 513,  11 478,  7 217,  2 584,   629,   81
14761,Estimates,EUROPE,,917,SDG subregion,1829,2013,  19 684,  18 759,  17 991,  19 405,  23 045,  25 863,  26 057,  26 166,  26 292,  27 132,  27 876,  26 446,  23 925,  19 526,  17 162,  16 155,  11 312,  7 419,  2 825,   644,   87
14762,Estimates,EUROPE,,917,SDG subregion,1829,2014,  19 624,  19 104,  18 043,  18 979,  22 263,  25 727,  26 091,  26 157,  26 294,  26 771,  27 921,  26 679,  24 380,  20 444,  16 653,  16 591,  11 336,  7 555,  2 994,   642,   91
14763,Estimates,EUROPE,,917,SDG subregion,1829,2015,  19 568,  19 399,  18 172,  18 634,  21 538,  25 406,  26 123,  26 170,  26 275,  26 504,  27 835,  26 895,  24 810,  21 225,  16 598,  16 694,  11 607,  7 631,  3 112,   585,   94
14764,Estimates,EUROPE,,917,SDG subregion,1829,2016,  19 400,  19 642,  18 405,  18 418,  20 903,  24 937,  26 166,  26 205,  26 275,  26 331,  27 644,  27 082,  25 169,  21 835,  16 819,  16 327,  11 910,  7 681,  3 441,   696,   95
14765,Estimates,EUROPE,,917,SDG subregion,1829,2017,  19 301,  19 794,  18 697,  18 295,  20 320,  24 289,  26 224,  26 234,  26 264,  26 253,  27 324,  27 274,  25 470,  22 377,  17 407,  15 714,  12 376,  7 619,  3 634,   877,   95
14766,Estimates,EUROPE,,917,SDG subregion,1829,2018,  19 243,  19 851,  19 022,  18 264,  19 803,  23 525,  26 240,  26 263,  26 249,  26 246,  26 932,  27 439,  25 720,  22 872,  18 204,  15 084,  12 861,  7 538,  3 745,  1 020,   95
14767,Estimates,EUROPE,,917,SDG subregion,1829,2019,  19 165,  19 842,  19 330,  18 315,  19 360,  22 747,  26 126,  26 296,  26 242,  26 259,  26 569,  27 512,  25 944,  23 342,  19 005,  14 729,  13 170,  7 572,  3 787,  1 063,   97
14768,Estimates,EUROPE,,917,SDG subregion,1829,2020,  19 009,  19 815,  19 571,  18 435,  18 999,  22 022,  25 823,  26 333,  26 251,  26 254,  26 300,  27 451,  26 161,  23 788,  19 710,  14 777,  13 228,  7 768,  3 790,   988,   102
14769,Estimates,Eastern Europe,,923,Subregion,917,1950,  11 034,  8 146,  12 063,  10 414,  12 289,  10 100,  7 148,  9 734,  8 774,  7 744,  6 145,  4 985,  4 304,  3 393,  2 361,  1 511,   701,   305,   100,   27,   7
14770,Estimates,Eastern Europe,,923,Subregion,917,1951,  12 295,  7 815,  11 554,  10 508,  12 013,  10 686,  7 247,  9 279,  8 979,  7 917,  6 377,  5 086,  4 343,  3 467,  2 419,  1 555,   746,   312,   108,   26,   6
14771,Estimates,Eastern Europe,,923,Subregion,917,1952,  12 772,  8 049,  10 698,  11 032,  11 508,  11 280,  7 744,  8 593,  9 308,  8 079,  6 672,  5 242,  4 397,  3 564,  2 503,  1 592,   803,   311,   112,   28,   5
14772,Estimates,Eastern Europe,,923,Subregion,917,1953,  12 919,  8 816,  9 591,  11 705,  10 888,  11 765,  8 490,  7 812,  9 620,  8 221,  6 982,  5 431,  4 459,  3 666,  2 602,  1 623,   861,   306,   112,   28,   4
14773,Estimates,Eastern Europe,,923,Subregion,917,1954,  12 950,  9 859,  8 609,  12 127,  10 418,  12 038,  9 272,  7 221,  9 739,  8 378,  7 269,  5 644,  4 540,  3 760,  2 706,  1 660,   911,   303,   105,   26,   4
14774,Estimates,Eastern Europe,,923,Subregion,917,1955,  13 040,  10 744,  8 108,  12 069,  10 270,  12 058,  9 950,  7 004,  9 577,  8 575,  7 516,  5 880,  4 649,  3 846,  2 810,  1 711,   945,   307,   90,   18,   3
14775,Estimates,Eastern Europe,,923,Subregion,917,1956,  13 018,  11 456,  8 085,  11 574,  10 439,  11 870,  10 589,  7 133,  9 158,  8 818,  7 720,  6 145,  4 782,  3 902,  2 883,  1 764,   975,   352,   97,   19,   3
14776,Estimates,Eastern Europe,,923,Subregion,917,1957,  13 077,  12 020,  8 508,  10 599,  10 954,  11 365,  11 170,  7 620,  8 442,  9 129,  7 861,  6 430,  4 940,  3 956,  2 961,  1 824,   984,   393,   99,   22,   3
14777,Estimates,Eastern Europe,,923,Subregion,917,1958,  13 172,  12 404,  9 259,  9 420,  11 592,  10 726,  11 632,  8 355,  7 622,  9 410,  7 972,  6 716,  5 124,  4 020,  3 045,  1 890,   983,   423,   100,   25,   3
14778,Estimates,Eastern Europe,,923,Subregion,917,1959,  13 207,  12 658,  10 090,  8 474,  11 980,  10 243,  11 899,  9 140,  7 008,  9 507,  8 109,  6 982,  5 337,  4 111,  3 133,  1 960,   986,   438,   99,   23,   2
14779,Estimates,Eastern Europe,,923,Subregion,917,1960,  13 102,  12 882,  10 800,  8 033,  11 900,  10 088,  11 933,  9 837,  6 787,  9 334,  8 298,  7 216,  5 578,  4 240,  3 225,  2 034,   999,   433,   95,   17,   2
14780,Estimates,Eastern Europe,,923,Subregion,917,1961,  12 865,  13 085,  11 365,  8 032,  11 412,  10 242,  11 715,  10 468,  6 935,  8 930,  8 560,  7 406,  5 807,  4 348,  3 284,  2 129,  1 057,   454,   117,   18,   2
14781,Estimates,Eastern Europe,,923,Subregion,917,1962,  12 558,  13 206,  11 827,  8 488,  10 464,  10 768,  11 200,  11 049,  7 453,  8 237,  8 906,  7 561,  6 067,  4 485,  3 335,  2 224,  1 124,   460,   136,   21,   2
14782,Estimates,Eastern Europe,,923,Subregion,917,1963,  12 191,  13 242,  12 197,  9 249,  9 316,  11 435,  10 563,  11 514,  8 221,  7 444,  9 229,  7 711,  6 343,  4 654,  3 392,  2 313,  1 199,   457,   148,   24,   2
14783,Estimates,Eastern Europe,,923,Subregion,917,1964,  11 814,  13 197,  12 503,  10 046,  8 391,  11 851,  10 082,  11 778,  9 028,  6 851,  9 360,  7 893,  6 609,  4 853,  3 469,  2 391,  1 275,   457,   149,   23,   2
14784,Estimates,Eastern Europe,,923,Subregion,917,1965,  11 454,  13 086,  12 759,  10 700,  7 951,  11 788,  9 925,  11 796,  9 727,  6 644,  9 208,  8 124,  6 852,  5 080,  3 576,  2 459,  1 346,   465,   137,   18,   2
14785,Estimates,Eastern Europe,,923,Subregion,917,1966,  11 004,  12 917,  12 970,  11 270,  7 956,  11 318,  10 083,  11 561,  10 379,  6 804,  8 798,  8 391,  7 047,  5 288,  3 659,  2 514,  1 411,   522,   150,   23,   2
14786,Estimates,Eastern Europe,,923,Subregion,917,1967,  10 678,  12 641,  13 096,  11 725,  8 407,  10 374,  10 609,  11 014,  10 951,  7 341,  8 091,  8 731,  7 210,  5 523,  3 767,  2 545,  1 477,   570,   156,   31,   2
14787,Estimates,Eastern Europe,,923,Subregion,917,1968,  10 458,  12 277,  13 146,  12 076,  9 154,  9 221,  11 275,  10 344,  11 378,  8 136,  7 281,  9 041,  7 369,  5 776,  3 908,  2 561,  1 546,   601,   160,   36,   2
14788,Estimates,Eastern Europe,,923,Subregion,917,1969,  10 326,  11 874,  13 118,  12 367,  9 936,  8 293,  11 697,  9 843,  11 589,  8 969,  6 681,  9 161,  7 562,  6 029,  4 085,  2 584,  1 610,   621,   159,   36,   2
14789,Estimates,Eastern Europe,,923,Subregion,917,1970,  10 262,  11 497,  12 999,  12 620,  10 582,  7 854,  11 647,  9 680,  11 560,  9 683,  6 484,  9 006,  7 805,  6 276,  4 294,  2 635,  1 656,   638,   151,   28,   2
14790,Estimates,Eastern Europe,,923,Subregion,917,1971,  10 255,  11 146,  12 775,  12 829,  11 148,  7 864,  11 198,  9 872,  11 309,  10 300,  6 670,  8 556,  8 045,  6 456,  4 480,  2 726,  1 670,   708,   178,   30,   2
14791,Estimates,Eastern Europe,,923,Subregion,917,1972,  10 386,  10 825,  12 466,  12 957,  11 606,  8 322,  10 275,  10 439,  10 774,  10 826,  7 240,  7 833,  8 349,  6 613,  4 688,  2 836,  1 664,   767,   198,   35,   3
14792,Estimates,Eastern Europe,,923,Subregion,917,1973,  10 601,  10 553,  12 103,  12 995,  11 966,  9 077,  9 144,  11 142,  10 138,  11 209,  8 057,  7 041,  8 616,  6 771,  4 915,  2 958,  1 663,   804,   213,   39,   3
14793,Estimates,Eastern Europe,,923,Subregion,917,1974,  10 826,  10 344,  11 728,  12 938,  12 264,  9 867,  8 237,  11 595,  9 683,  11 395,  8 891,  6 485,  8 699,  6 961,  5 150,  3 093,  1 686,   814,   218,   39,   3
14794,Estimates,Eastern Europe,,923,Subregion,917,1975,  11 016,  10 203,  11 371,  12 790,  12 517,  10 522,  7 816,  11 573,  9 568,  11 364,  9 591,  6 341,  8 528,  7 195,  5 385,  3 251,  1 737,   803,   213,   31,   3
14795,Estimates,Eastern Europe,,923,Subregion,917,1976,  11 364,  10 149,  11 046,  12 585,  12 706,  11 077,  7 814,  11 107,  9 755,  11 097,  10 137,  6 521,  8 084,  7 391,  5 543,  3 403,  1 796,   839,   253,   37,   4
14796,Estimates,Eastern Europe,,923,Subregion,917,1977,  11 515,  10 225,  10 745,  12 320,  12 834,  11 540,  8 269,  10 186,  10 321,  10 578,  10 612,  7 070,  7 404,  7 658,  5 688,  3 582,  1 851,   857,   282,   48,   4
14797,Estimates,Eastern Europe,,923,Subregion,917,1978,  11 533,  10 422,  10 474,  12 011,  12 888,  11 911,  9 030,  9 063,  11 026,  9 969,  10 971,  7 845,  6 672,  7 902,  5 838,  3 780,  1 908,   861,   301,   57,   4
14798,Estimates,Eastern Europe,,923,Subregion,917,1979,  11 523,  10 681,  10 262,  11 681,  12 856,  12 215,  9 828,  8 160,  11 477,  9 533,  11 151,  8 624,  6 163,  7 981,  6 015,  3 980,  1 979,   858,   303,   59,   4
14799,Estimates,Eastern Europe,,923,Subregion,917,1980,  11 564,  10 910,  10 149,  11 349,  12 735,  12 469,  10 488,  7 738,  11 446,  9 422,  11 123,  9 269,  6 036,  7 825,  6 228,  4 174,  2 073,   853,   284,   50,   5
14800,Estimates,Eastern Europe,,923,Subregion,917,1981,  11 572,  11 120,  10 167,  11 043,  12 568,  12 678,  11 055,  7 756,  10 992,  9 617,  10 872,  9 795,  6 211,  7 404,  6 397,  4 302,  2 205,   906,   312,   59,   5
14801,Estimates,Eastern Europe,,923,Subregion,917,1982,  11 628,  11 290,  10 292,  10 731,  12 323,  12 813,  11 514,  8 222,  10 073,  10 173,  10 356,  10 253,  6 719,  6 762,  6 625,  4 406,  2 337,   940,   324,   72,   6
14802,Estimates,Eastern Europe,,923,Subregion,917,1983,  11 719,  11 411,  10 495,  10 447,  12 022,  12 870,  11 873,  8 981,  8 955,  10 855,  9 746,  10 600,  7 429,  6 078,  6 830,  4 511,  2 460,   961,   328,   82,   6
14803,Estimates,Eastern Europe,,923,Subregion,917,1984,  11 802,  11 502,  10 720,  10 240,  11 696,  12 847,  12 172,  9 771,  8 065,  11 285,  9 309,  10 778,  8 144,  5 612,  6 891,  4 645,  2 568,   980,   319,   81,   7
14804,Estimates,Eastern Europe,,923,Subregion,917,1985,  11 838,  11 593,  10 918,  10 139,  11 369,  12 744,  12 430,  10 425,  7 658,  11 247,  9 199,  10 757,  8 746,  5 509,  6 748,  4 816,  2 666,  1 005,   296,   65,   7
14805,Estimates,Eastern Europe,,923,Subregion,917,1986,  11 829,  11 691,  11 108,  10 151,  11 036,  12 558,  12 626,  10 975,  7 673,  10 790,  9 391,  10 502,  9 236,  5 675,  6 360,  4 987,  2 785,  1 105,   327,   70,   8
14806,Estimates,Eastern Europe,,923,Subregion,917,1987,  11 820,  11 761,  11 265,  10 283,  10 701,  12 297,  12 751,  11 420,  8 127,  9 882,  9 936,  9 998,  9 677,  6 141,  5 783,  5 200,  2 885,  1 187,   346,   79,   8
14807,Estimates,Eastern Europe,,923,Subregion,917,1988,  11 769,  11 802,  11 391,  10 502,  10 399,  11 981,  12 804,  11 769,  8 871,  8 782,  10 602,  9 413,  10 023,  6 785,  5 185,  5 383,  2 985,  1 241,   358,   85,   9
14808,Estimates,Eastern Europe,,923,Subregion,917,1989,  11 618,  11 816,  11 499,  10 741,  10 183,  11 640,  12 776,  12 059,  9 648,  7 907,  11 019,  9 004,  10 212,  7 436,  4 800,  5 431,  3 102,  1 280,   359,   83,   9
14809,Estimates,Eastern Europe,,923,Subregion,917,1990,  11 330,  11 803,  11 599,  10 955,  10 085,  11 299,  12 667,  12 312,  10 293,  7 510,  10 978,  8 917,  10 208,  7 995,  4 744,  5 301,  3 238,  1 312,   346,   66,   9
14810,Estimates,Eastern Europe,,923,Subregion,917,1991,  11 042,  11 796,  11 681,  11 116,  10 109,  10 976,  12 489,  12 512,  10 834,  7 529,  10 510,  9 086,  9 942,  8 416,  4 905,  4 956,  3 367,  1 423,   397,   71,   9
14811,Estimates,Eastern Europe,,923,Subregion,917,1992,  10 510,  11 782,  11 759,  11 256,  10 255,  10 661,  12 249,  12 660,  11 284,  7 990,  9 623,  9 607,  9 455,  8 816,  5 312,  4 473,  3 517,  1 497,   432,   83,   9
14812,Estimates,Eastern Europe,,923,Subregion,917,1993,  9 829,  11 744,  11 824,  11 376,  10 476,  10 385,  11 959,  12 741,  11 650,  8 737,  8 563,  10 247,  8 901,  9 148,  5 854,  4 000,  3 636,  1 536,   455,   92,   9
14813,Estimates,Eastern Europe,,923,Subregion,917,1994,  9 147,  11 647,  11 873,  11 487,  10 699,  10 186,  11 640,  12 738,  11 957,  9 511,  7 727,  10 642,  8 519,  9 334,  6 392,  3 720,  3 642,  1 562,   456,   89,   8
14814,Estimates,Eastern Europe,,923,Subregion,917,1995,  8 560,  11 444,  11 908,  11 593,  10 881,  10 088,  11 313,  12 643,  12 221,  10 147,  7 355,  10 590,  8 443,  9 331,  6 856,  3 711,  3 507,  1 586,   436,   69,   8
14815,Estimates,Eastern Europe,,923,Subregion,917,1996,  7 798,  11 131,  11 957,  11 712,  11 061,  10 113,  11 004,  12 483,  12 440,  10 694,  7 398,  10 151,  8 624,  9 091,  7 218,  3 860,  3 263,  1 720,   501,   79,   8
14816,Estimates,Eastern Europe,,923,Subregion,917,1997,  7 346,  10 637,  11 976,  11 802,  11 201,  10 235,  10 681,  12 232,  12 579,  11 132,  7 848,  9 292,  9 119,  8 630,  7 569,  4 169,  2 907,  1 841,   534,   97,   8
14817,Estimates,Eastern Europe,,923,Subregion,917,1998,  7 119,  9 980,  11 949,  11 874,  11 314,  10 419,  10 385,  11 923,  12 639,  11 478,  8 559,  8 273,  9 712,  8 110,  7 867,  4 559,  2 568,  1 897,   548,   110,   7
14818,Estimates,Eastern Europe,,923,Subregion,917,1999,  6 974,  9 252,  11 831,  11 944,  11 427,  10 616,  10 172,  11 594,  12 621,  11 776,  9 295,  7 485,  10 076,  7 770,  8 041,  4 948,  2 381,  1 852,   537,   108,   7
14819,Estimates,Eastern Europe,,923,Subregion,917,2000,  6 820,  8 584,  11 560,  12 009,  11 553,  10 792,  10 069,  11 273,  12 528,  12 042,  9 910,  7 151,  10 034,  7 731,  8 053,  5 304,  2 391,  1 700,   508,   81,   7
14820,Estimates,Eastern Europe,,923,Subregion,917,2001,  6 833,  8 030,  11 110,  12 027,  11 663,  10 947,  10 056,  10 939,  12 337,  12 227,  10 414,  7 166,  9 589,  7 895,  7 811,  5 594,  2 547,  1 598,   600,   92,   7
14821,Estimates,Eastern Europe,,923,Subregion,917,2002,  6 796,  7 587,  10 530,  12 042,  11 763,  11 088,  10 157,  10 613,  12 085,  12 355,  10 839,  7 581,  8 773,  8 366,  7 395,  5 895,  2 777,  1 431,   667,   113,   8
14822,Estimates,Eastern Europe,,923,Subregion,917,2003,  6 732,  7 265,  9 867,  12 010,  11 853,  11 220,  10 335,  10 327,  11 792,  12 418,  11 192,  8 258,  7 816,  8 937,  6 952,  6 161,  3 037,  1 272,   689,   128,   8
14823,Estimates,Eastern Europe,,923,Subregion,917,2004,  6 713,  7 036,  9 207,  11 864,  11 929,  11 352,  10 532,  10 121,  11 481,  12 408,  11 496,  8 968,  7 074,  9 294,  6 687,  6 315,  3 286,  1 186,   653,   126,   8
14824,Estimates,Eastern Europe,,923,Subregion,917,2005,  6 790,  6 843,  8 628,  11 570,  11 988,  11 489,  10 710,  10 018,  11 173,  12 321,  11 763,  9 568,  6 761,  9 266,  6 704,  6 322,  3 517,  1 190,   562,   97,   9
14825,Estimates,Eastern Europe,,923,Subregion,917,2006,  6 974,  6 663,  8 159,  11 165,  11 970,  11 589,  10 873,  9 960,  10 884,  12 158,  11 988,  10 003,  6 836,  8 862,  6 907,  6 162,  3 766,  1 336,   556,   117,   9
14826,Estimates,Eastern Europe,,923,Subregion,917,2007,  7 172,  6 570,  7 749,  10 637,  11 980,  11 652,  11 025,  10 030,  10 562,  11 958,  12 145,  10 406,  7 230,  8 151,  7 371,  5 853,  4 034,  1 482,   516,   147,   10
14827,Estimates,Eastern Europe,,923,Subregion,917,2008,  7 387,  6 570,  7 384,  10 031,  11 986,  11 676,  11 157,  10 207,  10 221,  11 745,  12 208,  10 808,  7 790,  7 354,  7 907,  5 525,  4 281,  1 609,   475,   165,   10
14828,Estimates,Eastern Europe,,923,Subregion,917,2009,  7 597,  6 647,  7 060,  9 429,  11 917,  11 681,  11 272,  10 430,  9 925,  11 519,  12 185,  11 209,  8 338,  6 776,  8 246,  5 356,  4 434,  1 731,   442,   158,   11
14829,Estimates,Eastern Europe,,923,Subregion,917,2010,  7 789,  6 766,  6 796,  8 884,  11 715,  11 693,  11 371,  10 638,  9 740,  11 260,  12 109,  11 569,  8 810,  6 558,  8 260,  5 429,  4 458,  1 855,   428,   119,   11
14830,Estimates,Eastern Europe,,923,Subregion,917,2011,  7 999,  6 928,  6 636,  8 338,  11 338,  11 772,  11 453,  10 821,  9 719,  10 896,  11 970,  11 787,  9 320,  6 543,  7 930,  5 659,  4 348,  2 081,   510,   116,   12
14831,Estimates,Eastern Europe,,923,Subregion,917,2012,  8 138,  7 130,  6 576,  7 850,  10 801,  11 884,  11 507,  10 975,  9 854,  10 487,  11 806,  11 895,  9 845,  6 809,  7 331,  6 098,  4 120,  2 302,   581,   117,   13
14832,Estimates,Eastern Europe,,923,Subregion,917,2013,  8 220,  7 360,  6 600,  7 433,  10 160,  11 968,  11 545,  11 101,  10 093,  10 087,  11 610,  11 909,  10 349,  7 268,  6 648,  6 578,  3 898,  2 464,   646,   120,   14
14833,Estimates,Eastern Europe,,923,Subregion,917,2014,  8 271,  7 598,  6 681,  7 094,  9 509,  11 931,  11 591,  11 211,  10 347,  9 784,  11 363,  11 865,  10 784,  7 788,  6 141,  6 875,  3 823,  2 538,   693,   118,   14
14834,Estimates,Eastern Europe,,923,Subregion,917,2015,  8 305,  7 820,  6 807,  6 840,  8 914,  11 718,  11 655,  11 313,  10 561,  9 629,  11 063,  11 785,  11 121,  8 295,  5 946,  6 887,  3 942,  2 513,   728,   101,   15
14835,Estimates,Eastern Europe,,923,Subregion,917,2016,  8 260,  8 008,  6 975,  6 675,  8 376,  11 353,  11 740,  11 397,  10 747,  9 615,  10 719,  11 656,  11 336,  8 758,  5 960,  6 591,  4 182,  2 502,   880,   125,   15
14836,Estimates,Eastern Europe,,923,Subregion,917,2017,  8 233,  8 150,  7 179,  6 605,  7 885,  10 823,  11 856,  11 445,  10 897,  9 749,  10 321,  11 504,  11 441,  9 247,  6 200,  6 087,  4 545,  2 405,  1 001,   167,   15
14837,Estimates,Eastern Europe,,923,Subregion,917,2018,  8 209,  8 242,  7 403,  6 621,  7 457,  10 186,  11 944,  11 475,  11 017,  9 984,  9 926,  11 326,  11 451,  9 734,  6 587,  5 545,  4 905,  2 296,  1 083,   204,   15
14838,Estimates,Eastern Europe,,923,Subregion,917,2019,  8 160,  8 295,  7 624,  6 701,  7 104,  9 539,  11 914,  11 515,  11 121,  10 235,  9 624,  11 102,  11 407,  10 168,  7 025,  5 175,  5 102,  2 267,  1 111,   217,   15
14839,Estimates,Eastern Europe,,923,Subregion,917,2020,  8 065,  8 331,  7 818,  6 824,  6 838,  8 944,  11 711,  11 579,  11 217,  10 447,  9 470,  10 824,  11 335,  10 510,  7 471,  5 069,  5 079,  2 351,  1 086,   200,   16
14840,Estimates,Belarus,,112,Country/Area,923,1950,   325,   288,   420,   403,   425,   338,   223,   327,   300,   281,   203,   179,   183,   153,   119,   86,   40,   20,   8,   2,   0
14841,Estimates,Belarus,,112,Country/Area,923,1951,   350,   268,   395,   399,   419,   356,   225,   305,   300,   283,   210,   174,   178,   153,   118,   86,   42,   20,   8,   2,   0
14842,Estimates,Belarus,,112,Country/Area,923,1952,   360,   263,   362,   403,   409,   374,   241,   274,   307,   281,   223,   172,   172,   154,   118,   85,   45,   19,   8,   2,   0
14843,Estimates,Belarus,,112,Country/Area,923,1953,   366,   272,   325,   409,   396,   388,   267,   241,   314,   278,   237,   172,   166,   156,   118,   84,   48,   18,   8,   2,   0
14844,Estimates,Belarus,,112,Country/Area,923,1954,   376,   290,   291,   410,   385,   398,   295,   217,   316,   275,   249,   176,   161,   157,   120,   84,   50,   18,   7,   2,   0
